"","STATION","GEAR_DESC","YEAR","MONTH","DAY","Time","SAL","Temp_C","O2_MG_L","ITIS","Genus_species","sp_desc","Length","Weight","Total_Wgt","Total_NUM"
"1",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",21,NA,NA,422
"2",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",45,NA,NA,422
"3",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",41,NA,NA,422
"4",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",36,NA,NA,422
"5",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",40,NA,NA,422
"6",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",38,NA,NA,422
"7",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",35,NA,NA,422
"8",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",41,NA,NA,422
"9",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",37,NA,NA,422
"10",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",43,NA,NA,422
"11",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",39,NA,NA,422
"12",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",40,NA,NA,422
"13",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",42,NA,NA,422
"14",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",38,NA,NA,422
"15",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",42,NA,NA,422
"16",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",38,NA,NA,422
"17",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",46,NA,NA,422
"18",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",35,NA,NA,422
"19",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",36,NA,NA,422
"20",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",37,NA,NA,422
"21",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",39,NA,NA,422
"22",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",35,NA,NA,422
"23",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",40,NA,NA,422
"24",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",35,NA,NA,422
"25",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",37,NA,NA,422
"26",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",31,NA,NA,422
"27",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",45,NA,NA,422
"28",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",42,NA,NA,422
"29",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",33,NA,NA,422
"30",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",34,NA,NA,422
"31",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",41,NA,NA,422
"32",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",35,NA,NA,422
"33",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",38,NA,NA,422
"34",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",47,NA,NA,422
"35",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",34,NA,NA,422
"36",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",39,NA,NA,422
"37",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",37,NA,NA,422
"38",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",35,NA,NA,422
"39",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",42,NA,NA,422
"40",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",44,NA,NA,422
"41",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",46,NA,NA,422
"42",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",42,NA,NA,422
"43",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",30,NA,NA,422
"44",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",38,NA,NA,422
"45",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",42,NA,NA,422
"46",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",37,NA,NA,422
"47",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",41,NA,NA,422
"48",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",35,NA,NA,422
"49",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",40,NA,NA,422
"50",20,"Trawl",1981,2,4,"14:16:00.000",31,10,12.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",43,NA,NA,422
"51",16,"Trawl",1982,4,12,"12:25:00.000",31,22,8.2,161842,"ANCHOA LYOLEPIS","UNCLASSFD",61,NA,NA,9
"52",16,"Trawl",1982,4,12,"12:25:00.000",31,22,8.2,161842,"ANCHOA LYOLEPIS","UNCLASSFD",50,NA,NA,9
"53",16,"Trawl",1982,4,12,"12:25:00.000",31,22,8.2,161842,"ANCHOA LYOLEPIS","UNCLASSFD",63,NA,NA,9
"54",16,"Trawl",1982,4,12,"12:25:00.000",31,22,8.2,161842,"ANCHOA LYOLEPIS","UNCLASSFD",60,NA,NA,9
"55",16,"Trawl",1982,4,12,"12:25:00.000",31,22,8.2,161842,"ANCHOA LYOLEPIS","UNCLASSFD",59,NA,NA,9
"56",16,"Trawl",1982,4,12,"12:25:00.000",31,22,8.2,161842,"ANCHOA LYOLEPIS","UNCLASSFD",58,NA,NA,9
"57",16,"Trawl",1982,4,12,"12:25:00.000",31,22,8.2,161842,"ANCHOA LYOLEPIS","UNCLASSFD",65,NA,NA,9
"58",16,"Trawl",1982,4,12,"12:25:00.000",31,22,8.2,161842,"ANCHOA LYOLEPIS","UNCLASSFD",58,NA,NA,9
"59",16,"Trawl",1982,4,12,"12:25:00.000",31,22,8.2,161842,"ANCHOA LYOLEPIS","UNCLASSFD",60,NA,NA,9
"60",17,"Trawl",1982,5,11,"9:45:00.000",29,23,3.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",24,NA,NA,11
"61",17,"Trawl",1982,5,11,"9:45:00.000",29,23,3.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",24,NA,NA,11
"62",17,"Trawl",1982,5,11,"9:45:00.000",29,23,3.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",23,NA,NA,11
"63",17,"Trawl",1982,5,11,"9:45:00.000",29,23,3.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",24,NA,NA,11
"64",17,"Trawl",1982,5,11,"9:45:00.000",29,23,3.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",26,NA,NA,11
"65",17,"Trawl",1982,5,11,"9:45:00.000",29,23,3.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",25,NA,NA,11
"66",17,"Trawl",1982,5,11,"9:45:00.000",29,23,3.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",24,NA,NA,11
"67",17,"Trawl",1982,5,11,"9:45:00.000",29,23,3.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",24,NA,NA,11
"68",17,"Trawl",1982,5,11,"9:45:00.000",29,23,3.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",23,NA,NA,11
"69",17,"Trawl",1982,5,11,"9:45:00.000",29,23,3.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",24,NA,NA,11
"70",17,"Trawl",1982,5,11,"9:45:00.000",29,23,3.6,161842,"ANCHOA LYOLEPIS","UNCLASSFD",25,NA,NA,11
"71",56,"Trawl",1982,5,17,"13:08:00.000",9,27,7,161842,"ANCHOA LYOLEPIS","UNCLASSFD",17,NA,NA,4
