"","STATION","GEAR_DESC","YEAR","MONTH","DAY","Time","SAL","Temp_C","O2_MG_L","ITIS","Genus_species","sp_desc","Length","Weight","Total_Wgt","Total_NUM"
"1",8,"Trawl",1981,2,3,"14:50:00.000",31,12.2,8.4,98696,"CALLINECTES SAPIDUS","UNCLASSFD",81,NA,NA,1
"2",22,"Trawl",1981,2,4,"12:35:00.000",30,9.4,13.2,98696,"CALLINECTES SAPIDUS","UNCLASSFD",51,NA,NA,1
"3",23,"Trawl",1981,2,4,"11:17:00.000",21,8.9,12.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",76,NA,NA,5
"4",23,"Trawl",1981,2,4,"11:17:00.000",21,8.9,12.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",8,NA,NA,5
"5",23,"Trawl",1981,2,4,"11:17:00.000",21,8.9,12.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",6,NA,NA,5
"6",23,"Trawl",1981,2,4,"11:17:00.000",21,8.9,12.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",10,NA,NA,5
"7",23,"Trawl",1981,2,4,"11:17:00.000",21,8.9,12.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",10,NA,NA,5
"8",26,"Trawl",1981,2,4,"12:02:00.000",23,9.4,10.2,98696,"CALLINECTES SAPIDUS","UNCLASSFD",15,NA,NA,1
"9",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",11,NA,NA,42
"10",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",10,NA,NA,42
"11",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",11,NA,NA,42
"12",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",14,NA,NA,42
"13",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",9,NA,NA,42
"14",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",15,NA,NA,42
"15",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",9,NA,NA,42
"16",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",12,NA,NA,42
"17",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",13,NA,NA,42
"18",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",14,NA,NA,42
"19",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",12,NA,NA,42
"20",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",15,NA,NA,42
"21",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",9,NA,NA,42
"22",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",10,NA,NA,42
"23",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",10,NA,NA,42
"24",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",9,NA,NA,42
"25",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",9,NA,NA,42
"26",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",12,NA,NA,42
"27",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",16,NA,NA,42
"28",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",17,NA,NA,42
"29",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",9,NA,NA,42
"30",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",15,NA,NA,42
"31",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",12,NA,NA,42
"32",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",9,NA,NA,42
"33",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",10,NA,NA,42
"34",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",12,NA,NA,42
"35",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",14,NA,NA,42
"36",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",13,NA,NA,42
"37",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",17,NA,NA,42
"38",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",10,NA,NA,42
"39",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",11,NA,NA,42
"40",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",20,NA,NA,42
"41",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",10,NA,NA,42
"42",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",10,NA,NA,42
"43",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",11,NA,NA,42
"44",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",13,NA,NA,42
"45",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",13,NA,NA,42
"46",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",9,NA,NA,42
"47",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",8,NA,NA,42
"48",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",11,NA,NA,42
"49",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",13,NA,NA,42
"50",27,"Trawl",1981,2,18,"16:40:00.000",8,17.2,15.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",10,NA,NA,42
"51",28,"Trawl",1981,2,18,"14:10:00.000",9,16.1,11.2,98696,"CALLINECTES SAPIDUS","UNCLASSFD",35,NA,NA,14
"52",28,"Trawl",1981,2,18,"14:10:00.000",9,16.1,11.2,98696,"CALLINECTES SAPIDUS","UNCLASSFD",28,NA,NA,14
"53",28,"Trawl",1981,2,18,"14:10:00.000",9,16.1,11.2,98696,"CALLINECTES SAPIDUS","UNCLASSFD",12,NA,NA,14
"54",28,"Trawl",1981,2,18,"14:10:00.000",9,16.1,11.2,98696,"CALLINECTES SAPIDUS","UNCLASSFD",7,NA,NA,14
"55",28,"Trawl",1981,2,18,"14:10:00.000",9,16.1,11.2,98696,"CALLINECTES SAPIDUS","UNCLASSFD",9,NA,NA,14
"56",28,"Trawl",1981,2,18,"14:10:00.000",9,16.1,11.2,98696,"CALLINECTES SAPIDUS","UNCLASSFD",10,NA,NA,14
"57",28,"Trawl",1981,2,18,"14:10:00.000",9,16.1,11.2,98696,"CALLINECTES SAPIDUS","UNCLASSFD",10,NA,NA,14
"58",28,"Trawl",1981,2,18,"14:10:00.000",9,16.1,11.2,98696,"CALLINECTES SAPIDUS","UNCLASSFD",10,NA,NA,14
"59",28,"Trawl",1981,2,18,"14:10:00.000",9,16.1,11.2,98696,"CALLINECTES SAPIDUS","UNCLASSFD",10,NA,NA,14
"60",28,"Trawl",1981,2,18,"14:10:00.000",9,16.1,11.2,98696,"CALLINECTES SAPIDUS","UNCLASSFD",9,NA,NA,14
"61",28,"Trawl",1981,2,18,"14:10:00.000",9,16.1,11.2,98696,"CALLINECTES SAPIDUS","UNCLASSFD",9,NA,NA,14
"62",28,"Trawl",1981,2,18,"14:10:00.000",9,16.1,11.2,98696,"CALLINECTES SAPIDUS","UNCLASSFD",10,NA,NA,14
"63",28,"Trawl",1981,2,18,"14:10:00.000",9,16.1,11.2,98696,"CALLINECTES SAPIDUS","UNCLASSFD",11,NA,NA,14
"64",28,"Trawl",1981,2,18,"14:10:00.000",9,16.1,11.2,98696,"CALLINECTES SAPIDUS","UNCLASSFD",9,NA,NA,14
"65",31,"Trawl",1981,2,20,"10:20:00.000",15,13.9,7.2,98696,"CALLINECTES SAPIDUS","UNCLASSFD",11,NA,NA,1
"66",32,"Trawl",1981,2,20,"11:50:00.000",31,15.6,7.8,98696,"CALLINECTES SAPIDUS","UNCLASSFD",47,NA,NA,1
"67",9,"Trawl",1981,3,10,"13:35:00.000",10,15.6,11.8,98696,"CALLINECTES SAPIDUS","UNCLASSFD",48,NA,NA,1
"68",23,"Trawl",1981,3,12,"9:47:00.000",12,15,9.2,98696,"CALLINECTES SAPIDUS","UNCLASSFD",19,NA,NA,3
"69",23,"Trawl",1981,3,12,"9:47:00.000",12,15,9.2,98696,"CALLINECTES SAPIDUS","UNCLASSFD",29,NA,NA,3
"70",23,"Trawl",1981,3,12,"9:47:00.000",12,15,9.2,98696,"CALLINECTES SAPIDUS","UNCLASSFD",37,NA,NA,3
"71",24,"Trawl",1981,3,12,"9:20:00.000",6,14.4,10,98696,"CALLINECTES SAPIDUS","UNCLASSFD",11,NA,NA,3
"72",24,"Trawl",1981,3,12,"9:20:00.000",6,14.4,10,98696,"CALLINECTES SAPIDUS","UNCLASSFD",27,NA,NA,3
"73",24,"Trawl",1981,3,12,"9:20:00.000",6,14.4,10,98696,"CALLINECTES SAPIDUS","UNCLASSFD",6,NA,NA,3
"74",27,"Trawl",1981,3,10,"15:40:00.000",6,16.7,13.4,98696,"CALLINECTES SAPIDUS","UNCLASSFD",187,NA,NA,20
"75",27,"Trawl",1981,3,10,"15:40:00.000",6,16.7,13.4,98696,"CALLINECTES SAPIDUS","UNCLASSFD",155,NA,NA,20
"76",27,"Trawl",1981,3,10,"15:40:00.000",6,16.7,13.4,98696,"CALLINECTES SAPIDUS","UNCLASSFD",131,NA,NA,20
"77",27,"Trawl",1981,3,10,"15:40:00.000",6,16.7,13.4,98696,"CALLINECTES SAPIDUS","UNCLASSFD",120,NA,NA,20
"78",27,"Trawl",1981,3,10,"15:40:00.000",6,16.7,13.4,98696,"CALLINECTES SAPIDUS","UNCLASSFD",50,NA,NA,20
"79",27,"Trawl",1981,3,10,"15:40:00.000",6,16.7,13.4,98696,"CALLINECTES SAPIDUS","UNCLASSFD",49,NA,NA,20
"80",27,"Trawl",1981,3,10,"15:40:00.000",6,16.7,13.4,98696,"CALLINECTES SAPIDUS","UNCLASSFD",177,NA,NA,20
"81",27,"Trawl",1981,3,10,"15:40:00.000",6,16.7,13.4,98696,"CALLINECTES SAPIDUS","UNCLASSFD",195,NA,NA,20
"82",27,"Trawl",1981,3,10,"15:40:00.000",6,16.7,13.4,98696,"CALLINECTES SAPIDUS","UNCLASSFD",18,NA,NA,20
"83",27,"Trawl",1981,3,10,"15:40:00.000",6,16.7,13.4,98696,"CALLINECTES SAPIDUS","UNCLASSFD",14,NA,NA,20
"84",27,"Trawl",1981,3,10,"15:40:00.000",6,16.7,13.4,98696,"CALLINECTES SAPIDUS","UNCLASSFD",10,NA,NA,20
"85",27,"Trawl",1981,3,10,"15:40:00.000",6,16.7,13.4,98696,"CALLINECTES SAPIDUS","UNCLASSFD",10,NA,NA,20
"86",27,"Trawl",1981,3,10,"15:40:00.000",6,16.7,13.4,98696,"CALLINECTES SAPIDUS","UNCLASSFD",40,NA,NA,20
"87",27,"Trawl",1981,3,10,"15:40:00.000",6,16.7,13.4,98696,"CALLINECTES SAPIDUS","UNCLASSFD",39,NA,NA,20
"88",27,"Trawl",1981,3,10,"15:40:00.000",6,16.7,13.4,98696,"CALLINECTES SAPIDUS","UNCLASSFD",35,NA,NA,20
"89",27,"Trawl",1981,3,10,"15:40:00.000",6,16.7,13.4,98696,"CALLINECTES SAPIDUS","UNCLASSFD",12,NA,NA,20
"90",27,"Trawl",1981,3,10,"15:40:00.000",6,16.7,13.4,98696,"CALLINECTES SAPIDUS","UNCLASSFD",9,NA,NA,20
"91",27,"Trawl",1981,3,10,"15:40:00.000",6,16.7,13.4,98696,"CALLINECTES SAPIDUS","UNCLASSFD",80,NA,NA,20
"92",27,"Trawl",1981,3,10,"15:40:00.000",6,16.7,13.4,98696,"CALLINECTES SAPIDUS","UNCLASSFD",11,NA,NA,20
"93",27,"Trawl",1981,3,10,"15:40:00.000",6,16.7,13.4,98696,"CALLINECTES SAPIDUS","UNCLASSFD",10,NA,NA,20
"94",28,"Trawl",1981,3,10,"14:35:00.000",10,16.1,12.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",6,NA,NA,1
"95",30,"Trawl",1981,3,11,"11:10:00.000",25,16.1,10.2,98696,"CALLINECTES SAPIDUS","UNCLASSFD",16,NA,NA,2
"96",30,"Trawl",1981,3,11,"11:10:00.000",25,16.1,10.2,98696,"CALLINECTES SAPIDUS","UNCLASSFD",151,NA,NA,2
"97",5,"Trawl",1981,4,10,"12:20:00.000",3,23,8.2,98696,"CALLINECTES SAPIDUS","UNCLASSFD",40,NA,NA,2
"98",5,"Trawl",1981,4,10,"12:20:00.000",3,23,8.2,98696,"CALLINECTES SAPIDUS","UNCLASSFD",32,NA,NA,2
"99",6,"Trawl",1981,4,7,"7:45:00.000",10,20,9.8,98696,"CALLINECTES SAPIDUS","UNCLASSFD",93,NA,NA,1
"100",7,"Trawl",1981,4,10,"12:50:00.000",13,21,5.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",5,NA,NA,12
"101",7,"Trawl",1981,4,10,"12:50:00.000",13,21,5.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",9,NA,NA,12
"102",7,"Trawl",1981,4,10,"12:50:00.000",13,21,5.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",81,NA,NA,12
"103",7,"Trawl",1981,4,10,"12:50:00.000",13,21,5.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",65,NA,NA,12
"104",7,"Trawl",1981,4,10,"12:50:00.000",13,21,5.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",60,NA,NA,12
"105",7,"Trawl",1981,4,10,"12:50:00.000",13,21,5.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",142,NA,NA,12
"106",7,"Trawl",1981,4,10,"12:50:00.000",13,21,5.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",106,NA,NA,12
"107",7,"Trawl",1981,4,10,"12:50:00.000",13,21,5.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",35,NA,NA,12
"108",7,"Trawl",1981,4,10,"12:50:00.000",13,21,5.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",54,NA,NA,12
"109",7,"Trawl",1981,4,10,"12:50:00.000",13,21,5.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",45,NA,NA,12
"110",7,"Trawl",1981,4,10,"12:50:00.000",13,21,5.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",68,NA,NA,12
"111",7,"Trawl",1981,4,10,"12:50:00.000",13,21,5.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",46,NA,NA,12
"112",8,"Trawl",1981,4,12,"11:50:00.000",11,23,7.4,98696,"CALLINECTES SAPIDUS","UNCLASSFD",31,NA,NA,2
"113",8,"Trawl",1981,4,12,"11:50:00.000",11,23,7.4,98696,"CALLINECTES SAPIDUS","UNCLASSFD",53,NA,NA,2
"114",10,"Trawl",1981,4,22,"13:45:00.000",4,25,6.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",155,NA,NA,2
"115",10,"Trawl",1981,4,22,"13:45:00.000",4,25,6.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",28,NA,NA,2
"116",22,"Trawl",1981,4,2,"11:15:00.000",28,20.6,7.4,98696,"CALLINECTES SAPIDUS","UNCLASSFD",42,NA,NA,1
"117",23,"Trawl",1981,4,2,"10:20:00.000",14,21.1,8,98696,"CALLINECTES SAPIDUS","UNCLASSFD",33,NA,NA,1
"118",26,"Trawl",1981,4,2,"10:50:00.000",20,21.1,7,98696,"CALLINECTES SAPIDUS","UNCLASSFD",44,NA,NA,3
"119",26,"Trawl",1981,4,2,"10:50:00.000",20,21.1,7,98696,"CALLINECTES SAPIDUS","UNCLASSFD",28,NA,NA,3
"120",26,"Trawl",1981,4,2,"10:50:00.000",20,21.1,7,98696,"CALLINECTES SAPIDUS","UNCLASSFD",24,NA,NA,3
"121",27,"Trawl",1981,4,7,"",6,20,9.4,98696,"CALLINECTES SAPIDUS","UNCLASSFD",150,NA,NA,5
"122",27,"Trawl",1981,4,7,"",6,20,9.4,98696,"CALLINECTES SAPIDUS","UNCLASSFD",185,NA,NA,5
"123",27,"Trawl",1981,4,7,"",6,20,9.4,98696,"CALLINECTES SAPIDUS","UNCLASSFD",45,NA,NA,5
"124",27,"Trawl",1981,4,7,"",6,20,9.4,98696,"CALLINECTES SAPIDUS","UNCLASSFD",38,NA,NA,5
"125",27,"Trawl",1981,4,7,"",6,20,9.4,98696,"CALLINECTES SAPIDUS","UNCLASSFD",15,NA,NA,5
"126",28,"Trawl",1981,4,22,"13:18:00.000",5,25.6,5.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",67,NA,NA,1
"127",29,"Trawl",1981,4,22,"11:29:00.000",24,26.1,6.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",26,NA,NA,1
"128",32,"Trawl",1981,4,22,"9:50:00.000",30,24.4,2.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",97,NA,NA,2
"129",32,"Trawl",1981,4,22,"9:50:00.000",30,24.4,2.6,98696,"CALLINECTES SAPIDUS","UNCLASSFD",42,NA,NA,2
"130",5,"Trawl",1981,5,1,"13:30:00.000",20,25.6,5.2,98696,"CALLINECTES SAPIDUS","UNCLASSFD",35,NA,NA,2
"131",5,"Trawl",1981,5,1,"13:30:00.000",20,25.6,5.2,98696,"CALLINECTES SAPIDUS","UNCLASSFD",50,NA,NA,2
"132",6,"Trawl",1981,5,22,"12:05:00.000",16,23,2.2,98696,"CALLINECTES SAPIDUS","UNCLASSFD",73,NA,NA,2
"133",6,"Trawl",1981,5,22,"12:05:00.000",16,23,2.2,98696,"CALLINECTES SAPIDUS","UNCLASSFD",165,NA,NA,2
"134",7,"Trawl",1981,5,1,"14:00:00.000",25,25.6,5.8,98696,"CALLINECTES SAPIDUS","UNCLASSFD",170,NA,NA,18
"135",7,"Trawl",1981,5,1,"14:00:00.000",25,25.6,5.8,98696,"CALLINECTES SAPIDUS","UNCLASSFD",165,NA,NA,18
"136",7,"Trawl",1981,5,1,"14:00:00.000",25,25.6,5.8,98696,"CALLINECTES SAPIDUS","UNCLASSFD",29,NA,NA,18
"137",7,"Trawl",1981,5,1,"14:00:00.000",25,25.6,5.8,98696,"CALLINECTES SAPIDUS","UNCLASSFD",29,NA,NA,18
"138",7,"Trawl",1981,5,1,"14:00:00.000",25,25.6,5.8,98696,"CALLINECTES SAPIDUS","UNCLASSFD",32,NA,NA,18
"139",7,"Trawl",1981,5,1,"14:00:00.000",25,25.6,5.8,98696,"CALLINECTES SAPIDUS","UNCLASSFD",60,NA,NA,18
"140",7,"Trawl",1981,5,1,"14:00:00.000",25,25.6,5.8,98696,"CALLINECTES SAPIDUS","UNCLASSFD",43,NA,NA,18
"141",7,"Trawl",1981,5,1,"14:00:00.000",25,25.6,5.8,98696,"CALLINECTES SAPIDUS","UNCLASSFD",22,NA,NA,18
